    0.153456212752461418E+01    0.154897880554199219E+04   -0.197337305545806885E+01   -0.327111280426059733E+06   -0.599146350544150419E+01    1
    0.153615966301560380E+01    0.157861013412475586E+04   -0.410227739810943604E+01   -0.239243302769851143E+06   -0.599396350544151169E+01    1
    0.155449994881153097E+01    0.890658783912658691E+03   -0.151840692758560181E+01   -0.236115554156435101E+06   -0.599646350544151474E+01    1
    0.150154332404136648E+01    0.150231966972351074E+04   -0.223749226331710815E+01   -0.227564602101958619E+06   -0.599896350544151957E+01    1
    0.155226638812422735E+01    0.152943150997161865E+04   -0.840319252014160156E+01   -0.213362177033307526E+06   -0.600146350544151552E+01    1
    0.154767936653494820E+01    0.122155275344848633E+04   -0.476320713758468628E+01   -0.207779814763491100E+06   -0.600396350544151858E+01    1
    0.154200296376943569E+01    0.135547931194305420E+04   -0.476478332281112671E+01   -0.207534008311903017E+06   -0.600646350544151630E+01    1
    0.155735903674364073E+01    0.899120402336120605E+03   -0.456752085685729980E+01   -0.204565619069451030E+06   -0.600896350544152469E+01    1
    0.151445852608680709E+01    0.126466014385223389E+04   -0.132180601358413696E+01   -0.204498779137166421E+06   -0.601146350544151886E+01    1
    0.155858710266351697E+01    0.108282110691070557E+04   -0.118612720966339111E+02   -0.203888335098190379E+06   -0.601396350544150859E+01    1
    0.156269085397124274E+01    0.889955186843872070E+03   -0.837010312080383301E+01   -0.202378222874920204E+06   -0.601646350544151520E+01    1
    0.155627871977090826E+01    0.107424068450927734E+04   -0.737796139717102051E+01   -0.199442901558784710E+06   -0.601896350544151559E+01    1
    0.155321582091450683E+01    0.676063466072082520E+03   -0.308769208192825317E+01   -0.193063236821709957E+06   -0.602146350544152753E+01    1
    0.152108462895154939E+01    0.103123278617858887E+04   -0.145191603899002075E+01   -0.188433836715344369E+06   -0.602396350544153325E+01    1
    0.152865535304546341E+01    0.948569750785827637E+03   -0.246554344892501831E+01   -0.188413899313803820E+06   -0.602646350544152298E+01    1
    0.156011698468923554E+01    0.594267392158508301E+03   -0.485424035787582397E+01   -0.187549686590861005E+06   -0.602896350544150561E+01    1
    0.154596540584564202E+01    0.713351035118103027E+03   -0.271302878856658936E+01   -0.187381539330289350E+06   -0.603146350544150955E+01    1
    0.152805947279334053E+01    0.138040525913238525E+04   -0.486049133539199829E+01   -0.180543218555759988E+06   -0.603396350544152682E+01    1
    0.153550030903816204E+01    0.142661077976226807E+04   -0.787681287527084351E+01   -0.176806287306385377E+06   -0.603646350544153165E+01    1
    0.153720756270289405E+01    0.703446459770202637E+03   -0.215845614671707153E+01   -0.175643611768554227E+06   -0.603896350544152227E+01    1
    0.154276822069287278E+01    0.109256095886230469E+04   -0.111859967112541199E+02   -0.175077166587815474E+06   -0.604146350544151556E+01    1
    0.154431598811745641E+01    0.990383028984069824E+03   -0.858626669645309448E+01   -0.173377075965693744E+06   -0.604396350544152039E+01    1
    0.154473831195831290E+01    0.943047976493835449E+03   -0.832319062948226929E+01   -0.172051095090770279E+06   -0.604646350544152966E+01    1
    0.149505065694451322E+01    0.124001214504241943E+04   -0.219964480400085449E+01   -0.172006928086081520E+06   -0.604896350544152206E+01    1
    0.153990125929713240E+01    0.113155891895294189E+04   -0.982602226734161377E+01   -0.171727716135312163E+06   -0.605146350544152156E+01    1
    0.150137411747574800E+01    0.112252902984619141E+04   -0.197906541824340820E+01   -0.169118883810002066E+06   -0.605396350544152995E+01    1
    0.155152460578680018E+01    0.596803259849548340E+03   -0.881566852331161499E+01   -0.168297642221503600E+06   -0.605646350544151790E+01    1
    0.152832418155670147E+01    0.150117347240447998E+04   -0.102674446105957031E+02   -0.167000295871118549E+06   -0.605896350544151829E+01    1
    0.152803597390651680E+01    0.815078139305114746E+03   -0.274145060777664185E+01   -0.166467517218839610E+06   -0.606146350544153112E+01    1
    0.154700241876840572E+01    0.703562831878662109E+03   -0.900246417522430420E+01   -0.165068291134331463E+06   -0.606396350544153950E+01    1
    0.152711565349102019E+01    0.149983136653900146E+04   -0.100067760944366455E+02   -0.164848048041994218E+06   -0.606646350544153368E+01    1
    0.153492972593307475E+01    0.115999512672424316E+04   -0.944106984138488770E+01   -0.164328575352277869E+06   -0.606896350544153407E+01    1
    0.152538307837843878E+01    0.152726314067840576E+04   -0.774966311454772949E+01   -0.163207642931678361E+06   -0.607146350544153712E+01    1
    0.153137006984353041E+01    0.127804658412933350E+04   -0.114220651984214783E+02   -0.163121499635725835E+06   -0.607396350544151886E+01    1
    0.153200755308866476E+01    0.653227353096008301E+03   -0.222264701128005981E+01   -0.160485764056390210E+06   -0.607646350544150149E+01    1
    0.146651722474694246E+01    0.149920458793640137E+04   -0.159009253978729248E+01   -0.156967552282090328E+06   -0.607896350544150277E+01    1
    0.151635634673237796E+01    0.156970090866088867E+04   -0.607502532005310059E+01   -0.154426389874829096E+06   -0.608146350544151737E+01    1
    0.153564859260320641E+01    0.878637480735778809E+03   -0.898704719543457031E+01   -0.153990688742913480E+06   -0.608396350544153197E+01    1
    0.153682011052966105E+01    0.775345540046691895E+03   -0.718747574090957642E+01   -0.151529889376862440E+06   -0.608646350544153236E+01    1
    0.151763802024722083E+01    0.153478012084960938E+04   -0.697527033090591431E+01   -0.151196164243555802E+06   -0.608896350544152032E+01    1
    0.154485719153881051E+01    0.447631096839904785E+03   -0.884584814310073853E+01   -0.151086261759753892E+06   -0.609146350544151804E+01    1
    0.151679502502083752E+01    0.117662239074707031E+04   -0.459483200311660767E+01   -0.150970332850547537E+06   -0.609396350544151844E+01    1
    0.151900017805695509E+01    0.141201927661895752E+04   -0.100396156907081604E+02   -0.147743421307644167E+06   -0.609646350544151083E+01    1
    0.152962648646235455E+01    0.881092953681945801E+03   -0.114514082074165344E+02   -0.144402317395309656E+06   -0.609896350544150234E+01    1
    0.151090064395666102E+01    0.109826569557189941E+04   -0.407101726531982422E+01   -0.143584503394936619E+06   -0.610146350544149918E+01    1
    0.153456475201249098E+01    0.656800770759582520E+03   -0.920808488130569458E+01   -0.143109167525360739E+06   -0.610396350544150579E+01    1
    0.152461495395898794E+01    0.101528165340423584E+04   -0.689956033229827881E+01   -0.142387869649105036E+06   -0.610646350544152394E+01    1
    0.152927903342843052E+01    0.604402422904968262E+03   -0.101645421981811523E+01   -0.142028531823979021E+06   -0.610896350544153233E+01    1
    0.151984346489310251E+01    0.105711939334869385E+04   -0.111529991030693054E+02   -0.135859194606918754E+06   -0.611146350544151318E+01    1
    0.151471667363047580E+01    0.123166489601135254E+04   -0.892491048574447632E+01   -0.134331106769993930E+06   -0.611396350544150202E+01    1
    0.153088645935058576E+01    0.455179476737976074E+03   -0.414608210325241089E+01   -0.134049920781054214E+06   -0.611646350544151840E+01    1
    0.152082378401756269E+01    0.957225203514099121E+03   -0.813048493862152100E+01   -0.133757803548358934E+06   -0.611896350544151613E+01    1
    0.151321663300395004E+01    0.125293416976928711E+04   -0.784006166458129883E+01   -0.132920969714879204E+06   -0.612146350544151030E+01    1
    0.151522553266882887E+01    0.112811875343322754E+04   -0.110610046982765198E+02   -0.131405429346431600E+06   -0.612396350544150803E+01    1
    0.153001401153802852E+01    0.501440930366516113E+03   -0.878545874357223511E+01   -0.130509002093867850E+06   -0.612646350544151108E+01    1
