    0.152116195414066313E+01    0.596108603477478027E+03   -0.469178313016891479E+01   -0.922465974092483521E+01   -0.631251329183578491E+01   -0.574231255054473877E+01   -0.128418894322861524E+06   -0.615646350544150067E+01    1
    0.145021327423453306E+01    0.140729465484619141E+04   -0.423809486627578735E+01   -0.561007755994796753E+01   -0.686458790302276611E+01   -0.233266919851303101E+01   -0.127968130669082675E+06   -0.615896350544150195E+01    1
    0.151475679427385312E+01    0.810918140411376953E+03   -0.900821554660797119E+01   -0.102078898549079895E+02   -0.680004954338073730E+01   -0.988307505846023560E+01   -0.127556042243163814E+06   -0.616146350544151922E+01    1
    0.145712622390389424E+01    0.138732450008392334E+04   -0.246939474344253540E+01   -0.304301273822784424E+01   -0.385580962896347046E+01   -0.787760555744171143E+01   -0.126884817492062764E+06   -0.616396350544152849E+01    1
    0.149423866955637918E+01    0.764548468589782715E+03   -0.797514086961746216E+01   -0.747188210487365723E+01   -0.349603420495986938E+01   -0.153881996870040894E+01   -0.125034798650592871E+06   -0.616646350544150668E+01    1
    0.143038636186122892E+01    0.154772989749908447E+04   -0.638604784011840820E+01   -0.528912061452865601E+01   -0.505137300491333008E+01   -0.280036151409149170E+01   -0.121721493532159147E+06   -0.616896350544149996E+01    1
    0.147786492710709561E+01    0.118429064750671387E+04   -0.111279420852661133E+02   -0.689453279972076416E+01   -0.100325536727905273E+02   -0.299907821416854858E+01   -0.121654142402162906E+06   -0.617146350544152167E+01    1
    0.151869150912165640E+01    0.417269277572631836E+03   -0.970450061559677124E+01   -0.270861232280731201E+01   -0.363154548406600952E+01   -0.107438308596611023E+02   -0.120783919797003720E+06   -0.617396350544153449E+01    1
    0.149492042888402921E+01    0.849345684051513672E+03   -0.917061114311218262E+01   -0.754764521121978760E+01   -0.370310127735137939E+01   -0.952276921272277832E+01   -0.120522410501649720E+06   -0.617646350544151179E+01    1
    0.151204934341907493E+01    0.633787417411804199E+03   -0.374384015798568726E+01   -0.273671549558639526E+01   -0.167290651798248291E+01   -0.443068253993988037E+01   -0.118795996313272422E+06   -0.617896350544150152E+01    1
    0.147808995264172527E+01    0.151589407920837402E+04   -0.159740239381790161E+01   -0.666369116306304932E+01   -0.916041773557662964E+01   -0.501811575889587402E+01   -0.118241501764147688E+06   -0.618146350544150103E+01    1
    0.150188720485568039E+01    0.985851383209228516E+03   -0.483076804876327515E+01   -0.892111426591873169E+01   -0.793802183866500854E+01   -0.589259958267211914E+01   -0.116991656884113516E+06   -0.618396350544151829E+01    1
