    0.152964335122704487E+01    0.897612500190734863E+03   -0.484493863582611084E+01   -0.119600793719291687E+02   -0.249779099225997925E+01   -0.185647153994023043E+06   -0.604896350544152206E+01    1
    0.156042098786830885E+01    0.601509785652160645E+03   -0.109157248735427856E+02   -0.670784008502960205E+01   -0.995296615362167358E+01   -0.185388134535240679E+06   -0.605146350544152156E+01    1
    0.155244030904769881E+01    0.843747091293334961E+03   -0.114054293632507324E+02   -0.622636204957962036E+01   -0.933112567663192749E+01   -0.183253353636162181E+06   -0.605396350544152995E+01    1
    0.150859940550327298E+01    0.142694587707519531E+04   -0.145921343564987183E+01   -0.376251900196075439E+01   -0.329724276065826416E+01   -0.180327971718818124E+06   -0.605646350544151790E+01    1
    0.154003078263401960E+01    0.111401426792144775E+04   -0.560168719291687012E+01   -0.739184677600860596E+01   -0.977026110887527466E+01   -0.175985786998489173E+06   -0.605896350544151829E+01    1
    0.155063840371370310E+01    0.722314476966857910E+03   -0.963059628009796143E+01   -0.833427965641021729E+01   -0.964517205953598022E+01   -0.172706760786142200E+06   -0.606146350544153112E+01    1
    0.155122135593295085E+01    0.606500339508056641E+03   -0.104065849184989929E+02   -0.683448368310928345E+01   -0.702311646938323975E+01   -0.169855978878460970E+06   -0.606396350544153950E+01    1
    0.153360681393742548E+01    0.912288832664489746E+03   -0.170103985071182251E+01   -0.788124507665634155E+01   -0.694167476892471313E+01   -0.167492721507649781E+06   -0.606646350544153368E+01    1
    0.154179409827589975E+01    0.755783081054687500E+03   -0.296818524599075317E+01   -0.759129780530929565E+01   -0.873680090904235840E+01   -0.166182537046360492E+06   -0.606896350544153407E+01    1
    0.151754159461855886E+01    0.156285605430603027E+04   -0.451187115907669067E+01   -0.879258370399475098E+01   -0.651794844865798950E+01   -0.163829066424448945E+06   -0.607146350544153712E+01    1
    0.152252345582842818E+01    0.111897399425506592E+04   -0.624885284900665283E+01   -0.126154315471649170E+01   -0.216129904985427856E+01   -0.161395750630782888E+06   -0.607396350544151886E+01    1
    0.154303577265143388E+01    0.686243271827697754E+03   -0.106674966812133789E+02   -0.100289784073829651E+02   -0.609607237577438354E+01   -0.159381611209400871E+06   -0.607646350544150149E+01    1
    0.153444208150506012E+01    0.981492114067077637E+03   -0.838969725370407104E+01   -0.773883306980133057E+01   -0.911076593399047852E+01   -0.157692829247770831E+06   -0.607896350544150277E+01    1
    0.151116486670374850E+01    0.140898222923278809E+04   -0.117332188487052917E+02   -0.670600754022598267E+01   -0.484357488155364990E+01   -0.156609070835211838E+06   -0.608146350544151737E+01    1
    0.154006866760253880E+01    0.589087796211242676E+03   -0.249478483200073242E+01   -0.105772095918655396E+02   -0.107825857400894165E+02   -0.156268700444265502E+06   -0.608396350544153197E+01    1
    0.151687951894998529E+01    0.143321251869201660E+04   -0.768108201026916504E+01   -0.107453565597534180E+02   -0.550009733438491821E+01   -0.155106168231910677E+06   -0.608646350544153236E+01    1
    0.154423436168432215E+01    0.518027138710021973E+03   -0.107668330669403076E+02   -0.918008857965469360E+01   -0.988866317272186279E+01   -0.153176842903160694E+06   -0.608896350544152032E+01    1
    0.153158379549980150E+01    0.857633924484252930E+03   -0.347944295406341553E+01   -0.990829533338546753E+01   -0.747306424379348755E+01   -0.152731762878560083E+06   -0.609146350544151804E+01    1
    0.151711953808665267E+01    0.143565511703491211E+04   -0.102512310147285461E+02   -0.760730880498886108E+01   -0.606741124391555786E+01   -0.152240716099144222E+06   -0.609396350544151844E+01    1
