    0.130480420413648668E+01    0.144467127345623135E+04   -0.585138313418513700E+01   -0.755186803254576589E+01   -0.400010896027380003E+01    0.441879952986587512E+03
    0.130497393289249541E+01    0.145048650572407678E+04   -0.556343729252596120E+01   -0.690876294970915428E+01   -0.413687055952547400E+01    0.441883251734003238E+03
    0.129941423558140290E+01    0.147200186297114237E+04   -0.546452559091060408E+01   -0.631694996323435110E+01   -0.381853555499704989E+01    0.441909091142243540E+03
    0.130365277921420342E+01    0.151214162945668863E+04   -0.556929817223734602E+01   -0.753157014323162333E+01   -0.427381524661947587E+01    0.441926111016092705E+03
    0.130663845269328083E+01    0.127156968087456380E+04   -0.522801373000865510E+01   -0.694070936895419166E+01   -0.374275736314308460E+01    0.441926388633842691E+03
    0.130538090497572479E+01    0.136611309232224994E+04   -0.508365852939514173E+01   -0.744062273946340191E+01   -0.386778596373692451E+01    0.441942957082248540E+03
    0.129795261392442329E+01    0.142977218117256257E+04   -0.491069842724269812E+01   -0.637089164594439339E+01   -0.353861163664957523E+01    0.441954540148629633E+03
    0.130894123512755933E+01    0.136898095419226684E+04   -0.608937243750539459E+01   -0.815457561323054136E+01   -0.420205346936248070E+01    0.441966193660416195E+03
    0.130255958929252502E+01    0.158075270966850826E+04   -0.592063473347141755E+01   -0.789583131290221729E+01   -0.437435456850318083E+01    0.441977362399107449E+03
    0.130325156585990087E+01    0.140819742595557068E+04   -0.588981739378866909E+01   -0.677105161211893325E+01   -0.393399898284629579E+01    0.441991855513080452E+03
    0.130757014680398265E+01    0.143674583684748495E+04   -0.639986162185596186E+01   -0.783303511710385347E+01   -0.422871069128849442E+01    0.441992389935923029E+03
    0.130197104062473112E+01    0.133535972609195164E+04   -0.465906251526917803E+01   -0.669010459985678096E+01   -0.359968934862457068E+01    0.442015475804860614E+03
    0.130808139740070262E+01    0.146443295248860818E+04   -0.644316346263695294E+01   -0.795399686660472227E+01   -0.439156031231224553E+01    0.442017895097156043E+03
    0.130626145694105711E+01    0.146569927803546693E+04   -0.603426048050777997E+01   -0.816191281936604085E+01   -0.421679656291920324E+01    0.442025671517485648E+03
    0.129999109951031988E+01    0.145659270080043052E+04   -0.559409236069994797E+01   -0.696500433512343164E+01   -0.386208364225462830E+01    0.442036599649530558E+03
    0.130524868727914578E+01    0.136136666107104065E+04   -0.501605023030544039E+01   -0.730701985598587633E+01   -0.385683007523867261E+01    0.442061682994431521E+03
    0.129887355377709990E+01    0.158457284951124234E+04   -0.597467181126918945E+01   -0.719882957462439155E+01   -0.407626979787194976E+01    0.442075889096414585E+03
    0.129938025056609696E+01    0.147959026366609123E+04   -0.534070621221916308E+01   -0.675814535443452780E+01   -0.391959361717000832E+01    0.442082267302459854E+03
    0.129844716656609238E+01    0.145809293414978924E+04   -0.530834244432363622E+01   -0.692313666862979815E+01   -0.374006777726793871E+01    0.442090587919043401E+03
    0.130562655919863824E+01    0.127029544235881121E+04   -0.533749248877049265E+01   -0.719071754926098983E+01   -0.353281879351394856E+01    0.442091817384407875E+03
    0.130476669830004788E+01    0.149782304744041176E+04   -0.597200019156801609E+01   -0.825830785558720315E+01   -0.423410340232042071E+01    0.442101657501358943E+03
    0.130414708960829429E+01    0.149660214681784714E+04   -0.639442710509153045E+01   -0.735935052038211523E+01   -0.416819700797614878E+01    0.442101881584875457E+03
    0.130059942213289403E+01    0.133684159089991545E+04   -0.476756743340644285E+01   -0.664346472623677275E+01   -0.350873145886204796E+01    0.442105627241441312E+03
    0.130856794529853304E+01    0.137199819007401288E+04   -0.608122083846375183E+01   -0.726398989613837642E+01   -0.411490715880594671E+01    0.442111743448449772E+03
    0.130603306075925185E+01    0.137628180828084282E+04   -0.541063489040685219E+01   -0.740349436704650188E+01   -0.390125916553870589E+01    0.442119844568192946E+03
    0.130916794366476452E+01    0.137629853878988706E+04   -0.618201878904193958E+01   -0.781545203434898728E+01   -0.417023832251866100E+01    0.442139718634973178E+03
    0.130283722762742671E+01    0.143636279037319150E+04   -0.541322771475752340E+01   -0.711948300259277378E+01   -0.404195529531115216E+01    0.442145665590081592E+03
    0.130931128079915338E+01    0.127611548201649930E+04   -0.544001442827658455E+01   -0.716989932713650013E+01   -0.390507160119597074E+01    0.442146489199243547E+03
    0.130606341556539629E+01    0.134628300436315476E+04   -0.566342901250657782E+01   -0.750280634086960596E+01   -0.397408231412202895E+01    0.442161449431383232E+03
    0.130614378006476861E+01    0.129378872013941987E+04   -0.560956787846281735E+01   -0.745137337996735827E+01   -0.366716742863364509E+01    0.442164333343938551E+03
    0.129884416512845324E+01    0.144686338335239361E+04   -0.472256599826671852E+01   -0.674967993152158918E+01   -0.369623283219379672E+01    0.442179222752994576E+03
    0.130614973911728649E+01    0.126641058218517128E+04   -0.512292639476538625E+01   -0.705015153247749460E+01   -0.353824907355031293E+01    0.442190287896315283E+03
    0.130079110166637402E+01    0.135031645127751676E+04   -0.514173710047382393E+01   -0.671713139473213872E+01   -0.348519581650649357E+01    0.442202283350334540E+03
    0.130734065095863783E+01    0.123556746941808933E+04   -0.493836226271475898E+01   -0.716192765790989405E+01   -0.359472625664109025E+01    0.442212103039826445E+03
    0.130526904817646372E+01    0.141801751844533055E+04   -0.539021715924062583E+01   -0.707824873101817342E+01   -0.410954896686154036E+01    0.442218058451791421E+03
    0.130152080144721882E+01    0.139840698161304590E+04   -0.533199772878026401E+01   -0.720963236521762152E+01   -0.379414968578926448E+01    0.442220126531302242E+03
    0.130764131397431660E+01    0.140328960049163993E+04   -0.641983281079585222E+01   -0.780701100286465977E+01   -0.415839005800238937E+01    0.442249301156939680E+03
    0.130247523738689175E+01    0.154326743270195971E+04   -0.570962800013873473E+01   -0.694974247919440913E+01   -0.419890070271101923E+01    0.442263218393971329E+03
    0.130766697303598822E+01    0.140607222370838917E+04   -0.638482406534838365E+01   -0.776352088151028674E+01   -0.415862150677862807E+01    0.442285363443711162E+03
    0.130505203970678951E+01    0.155376316894982233E+04   -0.630489527060612520E+01   -0.746066427622139461E+01   -0.440238883948152360E+01    0.442287104941129485E+03
    0.130240892286898968E+01    0.153784448579699711E+04   -0.605213595656541870E+01   -0.705007029352054726E+01   -0.427016120192442727E+01    0.442299385342685923E+03
    0.130626901982812171E+01    0.140094367348573746E+04   -0.569425472158104640E+01   -0.821764975138606246E+01   -0.404905718683869509E+01    0.442322525599253083E+03
    0.130337298337805096E+01    0.150329416382688373E+04   -0.617201890682535836E+01   -0.781141880180276527E+01   -0.412566123431823861E+01    0.442324093863720122E+03
    0.130810676603078191E+01    0.129290859605837568E+04   -0.584443345180772500E+01   -0.747942760421915764E+01   -0.379627873602120403E+01    0.442350499986527723E+03
    0.130062218755676362E+01    0.134523841720598261E+04   -0.457216964053344999E+01   -0.648413535534857655E+01   -0.351805200084093528E+01    0.442364477918705290E+03
    0.130346963671339555E+01    0.146300264362618555E+04   -0.557339408729869046E+01   -0.680837176996453763E+01   -0.412258427963863383E+01    0.442374447340541053E+03
    0.130228298514643304E+01    0.130852087760214090E+04   -0.490540501349491098E+01   -0.621513139943564852E+01   -0.350686425145400449E+01    0.442385313422016736E+03
    0.130356238528113444E+01    0.138178381760318644E+04   -0.545055857422881473E+01   -0.656736169061758002E+01   -0.388688696071510797E+01    0.442395236507782215E+03
    0.130748912030369735E+01    0.126643295148636457E+04   -0.532751324799261106E+01   -0.666997860392056019E+01   -0.373511748378713193E+01    0.442405520949221170E+03
    0.130051636923394343E+01    0.142616700720418703E+04   -0.487187215905264281E+01   -0.657457445671024043E+01   -0.371669422272677430E+01    0.442410786618279587E+03
    0.130355016513579947E+01    0.130767986224829724E+04   -0.479972021474931765E+01   -0.695386521032348082E+01   -0.350779111737640825E+01    0.442434028663844742E+03
    0.130559601399872505E+01    0.135933450629919616E+04   -0.516528691404556906E+01   -0.698028016551187047E+01   -0.394097468096591896E+01    0.442446946660963363E+03
    0.130474619175099527E+01    0.135357720916982544E+04   -0.514845065123725210E+01   -0.772938787339459044E+01   -0.377077900152628054E+01    0.442448777307939395E+03
    0.130796644604201728E+01    0.134994685682268937E+04   -0.593549596737438545E+01   -0.798120352491641505E+01   -0.408474270524568173E+01    0.442453003276752611E+03
    0.129662082696204095E+01    0.148620768951974378E+04   -0.493224400390918483E+01   -0.676578980401904229E+01   -0.366510947064041304E+01    0.442455327647371973E+03
    0.130588580497420992E+01    0.124071991352335590E+04   -0.493566632937693583E+01   -0.714356792127590712E+01   -0.347885171807398663E+01    0.442466696377168148E+03
    0.129937576939567734E+01    0.147377059240417566E+04   -0.528754813244617150E+01   -0.736487742415356550E+01   -0.384287455354130714E+01    0.442471473945633988E+03
