    0.131130352220049007E+01    0.149116056219101802E+04   -0.473906136269912626E+01    0.369569616779907733E+03
    0.131500881084271426E+01    0.145303844860351819E+04   -0.487691559796395158E+01    0.369569768940200902E+03
    0.131099995058921914E+01    0.148263834650703302E+04   -0.465167265417797982E+01    0.369637643781619317E+03
    0.131817190079465707E+01    0.124034218030415013E+04   -0.457120478928351304E+01    0.369652153819425791E+03
    0.131854907619814998E+01    0.122416795661442393E+04   -0.445470845164107931E+01    0.369675050504438559E+03
    0.131379355679639409E+01    0.133464215425820930E+04   -0.436869252991058410E+01    0.369675111077670977E+03
    0.131817881092347999E+01    0.124146987856795158E+04   -0.445971130359867018E+01    0.369677951425319804E+03
    0.131839399753493236E+01    0.124305890829874011E+04   -0.450663442668260483E+01    0.369740030380958672E+03
    0.131203875271637282E+01    0.146725556880925933E+04   -0.475473635408845041E+01    0.369747556106002833E+03
    0.131585216264102334E+01    0.126719804626758832E+04   -0.447738413274762870E+01    0.369798014757817327E+03
    0.131125669016592683E+01    0.154902556751176985E+04   -0.484987317002371121E+01    0.369800820109160611E+03
    0.131739620485321218E+01    0.120653245446655410E+04   -0.437998366447969190E+01    0.369802628422441160E+03
    0.131601484060080787E+01    0.134192861576877431E+04   -0.454826188075078619E+01    0.369838595045801014E+03
    0.131231376409882317E+01    0.149756382916567736E+04   -0.485248105111867822E+01    0.369855838446823213E+03
    0.131816437313617341E+01    0.126606760614738437E+04   -0.459501304841323410E+01    0.369869572960385426E+03
    0.131503593089565185E+01    0.129250175378154108E+04   -0.433102498426734073E+01    0.369889465854952107E+03
    0.131242641039791796E+01    0.152908662294656529E+04   -0.490416484653862383E+01    0.369895193646340886E+03
    0.131145817951659449E+01    0.145356879482858108E+04   -0.457314016627146547E+01    0.369897906000061596E+03
    0.131627494205152229E+01    0.126077632097836931E+04   -0.449341976091987405E+01    0.369906379461564597E+03
    0.131798954520864764E+01    0.121105097271632326E+04   -0.445020440607041401E+01    0.369907410506025428E+03
    0.131643656203718806E+01    0.135852521387751449E+04   -0.479817812791039344E+01    0.369934076197317779E+03
    0.131692190906410267E+01    0.121810163919921433E+04   -0.437465935416209906E+01    0.369954415172706206E+03
    0.131577095983470627E+01    0.124381740789398214E+04   -0.433616256767548514E+01    0.369960957666640866E+03
    0.131832678079415899E+01    0.119050478707367643E+04   -0.435396381692521750E+01    0.369982928061113398E+03
    0.131675230921648523E+01    0.125998296858582353E+04   -0.453654330827082397E+01    0.370016684418923319E+03
    0.131348222054108588E+01    0.133687161084809668E+04   -0.439828629160662921E+01    0.370019174786502447E+03
    0.131613230965474370E+01    0.136345645850202754E+04   -0.479726589745398169E+01    0.370022427784351294E+03
    0.131833037464376090E+01    0.123023992635238301E+04   -0.452836316151639373E+01    0.370028398423652675E+03
    0.131128208285669801E+01    0.154241300037081805E+04   -0.484112395745928659E+01    0.370034155101785927E+03
    0.131285658425913221E+01    0.143777641812813908E+04   -0.475289726541252033E+01    0.370038298186804752E+03
    0.131562209903944427E+01    0.137811683813449145E+04   -0.463922497541711643E+01    0.370059570415125734E+03
    0.131663041146479465E+01    0.131553414324990763E+04   -0.453910934991977921E+01    0.370065835803416803E+03
    0.131678266144440714E+01    0.125605721895721808E+04   -0.436446738179375160E+01    0.370068680382555726E+03
    0.131135925446933688E+01    0.146159912218633053E+04   -0.461280973080653567E+01    0.370087408515569791E+03
    0.131614156235641944E+01    0.132522522270166110E+04   -0.451923090093926749E+01    0.370094818135685955E+03
    0.131533488320686365E+01    0.136991101556561216E+04   -0.477277889145223444E+01    0.370103846978876732E+03
