    0.129913622700412157E+01    0.151264448852825331E+04   -0.529837330092599146E+01   -0.646160985315210912E+01   -0.105765034873436790E+02   -0.390773471643284687E+01    0.442885655748427325E+03
    0.130043946654732356E+01    0.131777610965912277E+04   -0.495516807621562272E+01   -0.654824750849357251E+01   -0.103036439437071170E+02   -0.336310462369573848E+01    0.442899397447617446E+03
    0.130617574457147456E+01    0.142066566663142976E+04   -0.609722532855337107E+01   -0.703342059264696307E+01   -0.103781359342489985E+02   -0.414108291597464362E+01    0.442907537083608645E+03
    0.130426954488724656E+01    0.141377401877262037E+04   -0.552450916073446852E+01   -0.689486912432390131E+01   -0.117553324853000305E+02   -0.404922806702898264E+01    0.442908085903934307E+03
    0.130015783868074930E+01    0.135014996405179272E+04   -0.528359953821793926E+01   -0.688055146936274742E+01   -0.896594356093687850E+01   -0.349313677356617980E+01    0.442915958463539141E+03
    0.129928244030501472E+01    0.131048159171859334E+04   -0.452996450805041029E+01   -0.621507477047649637E+01   -0.961581986693323287E+01   -0.321864663100050130E+01    0.442918555334413952E+03
    0.130128358436181424E+01    0.132288178587859807E+04   -0.480377346568164842E+01   -0.714240711437442943E+01   -0.959256971779180034E+01   -0.343792287010032283E+01    0.442923138936159148E+03
    0.130065401832973193E+01    0.150835836391079852E+04   -0.534047498158560430E+01   -0.765476108469808381E+01   -0.119940086207230951E+02   -0.398372626900115279E+01    0.442940619456402942E+03
    0.129774228330910990E+01    0.128886001766750769E+04   -0.483213706929207198E+01   -0.596117580682071857E+01   -0.878137200508587057E+01   -0.305459004167531845E+01    0.442942809739798975E+03
    0.129840563377800100E+01    0.150210604025387966E+04   -0.547329629831576536E+01   -0.643259187637941121E+01   -0.103869568358204738E+02   -0.389030730336331132E+01    0.442954076342666156E+03
    0.129934960078778139E+01    0.153278509785376878E+04   -0.577434795765087827E+01   -0.681843186107747101E+01   -0.114520870841168989E+02   -0.404035575507225264E+01    0.442954313208459610E+03
    0.130764079491263741E+01    0.140066201023906069E+04   -0.598918046719427188E+01   -0.812515555351855845E+01   -0.106715418468840966E+02   -0.420014424635306671E+01    0.442967772616103673E+03
    0.130758018666331965E+01    0.124314628888476454E+04   -0.530469103853346624E+01   -0.675816268180863133E+01   -0.108873834153366804E+02   -0.362049419261643735E+01    0.442977458002090827E+03
    0.129594129818604364E+01    0.140934445660781421E+04   -0.540742031456160976E+01   -0.600918864031175737E+01   -0.908402027162355097E+01   -0.339878153390806048E+01    0.442978658582200012E+03
    0.130161134120096467E+01    0.159662861307349272E+04   -0.595020668230498195E+01   -0.739341646784368489E+01   -0.107447290054352038E+02   -0.426928933584767201E+01    0.442990332477505262E+03
    0.130638316640359409E+01    0.140244892924662645E+04   -0.549099200502734597E+01   -0.758469041982961567E+01   -0.116855705900191662E+02   -0.403476864143275549E+01    0.443004327015059516E+03
    0.130061228449778232E+01    0.138408809186156441E+04   -0.601797270492993341E+01   -0.663081988930373800E+01   -0.944850578004956532E+01   -0.365297712168068678E+01    0.443005073931688401E+03
    0.130369027471743082E+01    0.146761087343983013E+04   -0.584498625382828152E+01   -0.764408603739166281E+01   -0.105918764967113948E+02   -0.417646533666743558E+01    0.443017519169785203E+03
    0.130227520029591481E+01    0.140339446114066300E+04   -0.562076911951754887E+01   -0.688694508339745859E+01   -0.943987963789580675E+01   -0.385248630257155611E+01    0.443027471502754281E+03
    0.130143449546894940E+01    0.154377120253569137E+04   -0.629603619358856736E+01   -0.740765168380801509E+01   -0.105580172780262167E+02   -0.420454449105879569E+01    0.443029100859039147E+03
    0.129849448562981751E+01    0.157123710374103280E+04   -0.593493843114879915E+01   -0.702258807402935847E+01   -0.101794533988493079E+02   -0.410703088774752523E+01    0.443036497760311818E+03
    0.130645032183943677E+01    0.146099873217139339E+04   -0.649326627903718645E+01   -0.741516502019657953E+01   -0.108776072778759954E+02   -0.425015004097427607E+01    0.443038136350082027E+03
    0.130236450284966709E+01    0.153003982019027649E+04   -0.586794372681113074E+01   -0.768153973943108515E+01   -0.111820215940080043E+02   -0.424758727326472307E+01    0.443043047868015321E+03
    0.130523271115880268E+01    0.132977551118651218E+04   -0.580495055886476763E+01   -0.752889503124508419E+01   -0.103379024970275708E+02   -0.372418785458112289E+01    0.443052350625185568E+03
    0.129560213132831015E+01    0.140294982224772275E+04   -0.519197328316568818E+01   -0.625011486930014115E+01   -0.926035815845846599E+01   -0.331799749636930130E+01    0.443059300676236035E+03
